# Source: http://www.eso.org/observing/etc/doc/vlti/baseline/baselinedata.txt
#
#   Longitude: -70.40479659 degrees
#    Latitude: -24.62794830 degrees
#
# This list holds baseline lengths in meters, and position angles in degrees
# East of North (so they are *not* the "platform coordinates" (p,q), but
# already the much more useful E-W coordinates!
#
# name ; B[m]     ; PA [deg]
B3J5  ;  170.099  ;   22.200    ;    0.
B3J6  ;  188.826  ;   17.399    ;    0.
B3K0  ;  124.193  ;   56.073    ;    0.
B3L0  ;  131.959  ;   56.968    ;    0.
B3M0  ;  139.725  ;   57.764    ;    0.
B3U1  ;   64.526  ;  -11.870    ;    0.
B3U2  ;  114.565  ;    5.781    ;    0.
B3U3  ;  155.329  ;   15.522    ;    0.
B3U4  ;  161.996  ;   38.100    ;    0.
B4C0  ;   40.790  ;   -7.689    ;    0.
B4C1  ;   25.297  ;   -0.574    ;    0.
B4C2  ;   17.878  ;    7.558    ;    0.
B4C3  ;   11.308  ;   25.966    ;    0.
B4D0  ;   46.649  ;   11.980    ;    0.
B4D1  ;   25.299  ;   52.586    ;    0.
B4D2  ;   25.299  ;   89.448    ;    0.
B4E0  ;   56.568  ;   26.020    ;    0.
B4G0  ;   68.823  ;   35.485    ;    0.
B4G1  ;   60.935  ;   94.208    ;    0.
B4G2  ;   85.039  ;   22.190    ;    0.
B4H0  ;   96.672  ;   46.570    ;    0.
B4I1  ;   95.992  ;   71.006    ;    0.
B4J1  ;  113.147  ;   62.876    ;    0.
B4J2  ;  112.292  ;   75.097    ;    0.
B4J3  ;  147.524  ;   30.414    ;    0.
B4J4  ;  158.401  ;   26.016    ;    0.
B4J5  ;  176.186  ;   20.490    ;    0.
B4J6  ;  195.311  ;   16.009    ;    0.
B4K0  ;  126.487  ;   52.577    ;    0.
B4L0  ;  134.120  ;   53.657    ;    0.
B4M0  ;  141.768  ;   54.622    ;    0.
B4U1  ;   72.455  ;  -12.652    ;    0.
B4U2  ;  121.861  ;    4.208    ;    0.
B4U3  ;  161.971  ;   13.922    ;    0.
B4U4  ;  166.469  ;   35.793    ;    0.
B5C0  ;   48.659  ;   -9.534    ;    0.
B5C1  ;   32.983  ;   -4.967    ;    0.
B5C2  ;   25.288  ;   -0.568    ;    0.
B5C3  ;   17.885  ;    7.547    ;    0.
B5D0  ;   53.666  ;    7.582    ;    0.
B5D1  ;   28.844  ;   37.332    ;    0.
B5D2  ;   24.001  ;   71.016    ;    0.
B5E0  ;   62.480  ;   20.825    ;    0.
B5G0  ;   73.759  ;   30.422    ;    0.
B5G1  ;   58.251  ;   86.957    ;    0.
B5G2  ;   91.213  ;   18.881    ;    0.
B5H0  ;  100.247  ;   42.405    ;    0.
B5I1  ;   96.326  ;   66.243    ;    0.
B5J1  ;  114.554  ;   58.912    ;    0.
B5J2  ;  112.007  ;   71.012    ;    0.
B5J3  ;  152.850  ;   28.137    ;    0.
B5J4  ;  164.155  ;   24.042    ;    0.
B5J5  ;  182.432  ;   18.893    ;    0.
B5J6  ;  201.916  ;   14.707    ;    0.
B5K0  ;  129.240  ;   49.211    ;    0.
B5L0  ;  136.720  ;   50.456    ;    0.
B5M0  ;  144.230  ;   51.572    ;    0.
B5U1  ;   80.410  ;  -13.281    ;    0.
B5U2  ;  129.252  ;    2.812    ;    0.
B5U3  ;  168.743  ;   12.446    ;    0.
B5U4  ;  171.208  ;   33.606    ;    0.
C0D0  ;   16.012  ;   71.012    ;    0.
C0D1  ;   35.784  ;  134.435    ;    0.
C0D2  ;   50.599  ;  142.568    ;    0.
C0E0  ;   32.013  ;   71.021    ;    0.
C0G0  ;   48.019  ;   71.021    ;    0.
C0G1  ;   80.011  ;  124.132    ;    0.
C0G2  ;   53.667  ;   44.440    ;    0.
C0H0  ;   80.017  ;   71.012    ;    0.
C0I1  ;   96.660  ;   95.451    ;    0.
C0J1  ;  106.746  ;   83.997    ;    0.
C0J2  ;  114.556  ;   95.784    ;    0.
C0J3  ;  118.139  ;   42.716    ;    0.
C0J4  ;  126.509  ;   36.323    ;    0.
C0J5  ;  141.548  ;   28.312    ;    0.
C0J6  ;  158.810  ;   21.935    ;    0.
C0K0  ;  112.004  ;   71.012    ;    0.
C0L0  ;  120.023  ;   71.009    ;    0.
C0M0  ;  128.015  ;   71.010    ;    0.
C0U1  ;   32.013  ;  -18.980    ;    0.
C0U2  ;   82.377  ;   10.067    ;    0.
C0U3  ;  124.955  ;   20.827    ;    0.
C0U4  ;  139.721  ;   47.382    ;    0.
C1D0  ;   22.635  ;   26.039    ;    0.
C1D1  ;   22.639  ;  116.002    ;    0.
C1D2  ;   35.783  ;  134.434    ;    0.
C1E0  ;   35.786  ;   44.467    ;    0.
C1G0  ;   50.613  ;   52.595    ;    0.
C1G1  ;   67.897  ;  116.002    ;    0.
